"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
8542,"1NJ8","heliport","Scardo's Heliport",41.03340148925781,-74.23290252685547,344,"NA","US","US-NJ","Oakland","no","1NJ8",,"1NJ8",,,
8543,"1NJ9","heliport","Air Tractor Heliport",41.29119873046875,-74.5510025024414,540,"NA","US","US-NJ","Sussex","no","1NJ9",,"1NJ9",,,
8544,"1NK0","small_airport","Roxbury Runway Airport",42.297298431396484,-74.54820251464844,1600,"NA","US","US-NY","Roxbury","no","1NK0",,"1NK0",,,
8545,"1NK1","heliport","Stone Ridge Heliport",41.89059829711914,-74.152099609375,285,"NA","US","US-NY","Stone Ridge","no","1NK1",,"1NK1",,,
8546,"1NK2","heliport","Oneida City Hospital Heliport",43.07419967651367,-75.652099609375,523,"NA","US","US-NY","Oneida","no","1NK2",,"1NK2",,,
8547,"1NK3","heliport","Troy Armory Heliport",42.69060134887695,-73.70369720458984,188,"NA","US","US-NY","Troy","no","1NK3",,"1NK3",,,
8548,"1NK4","heliport","Wagstaff Heliport",40.686798095703125,-73.3042984008789,11,"NA","US","US-NY","West Islip","no","1NK4",,"1NK4",,,
8549,"1NK5","small_airport","Westtown Airport",41.36149978637695,-74.52429962158203,600,"NA","US","US-NY","Westtown","no","1NK5",,"1NK5",,,
8550,"1NK6","small_airport","Catalano Airfield",44.42369842529297,-73.74960327148438,840,"NA","US","US-NY","Wilmington","no","1NK6",,"1NK6",,,
8551,"1NK7","small_airport","Boonville Inc Airport",43.46670150756836,-75.24960327148438,1200,"NA","US","US-NY","Boonville","no","1NK7",,"1NK7",,,
8552,"1NK8","small_airport","Chenango Bridge Airport",42.19169998168945,-75.84130096435547,940,"NA","US","US-NY","Binghamton","no","1NK8",,"1NK8",,,
8553,"1NK9","heliport","Huntington Emergency Helistop",40.88399887084961,-73.42289733886719,12,"NA","US","US-NY","Huntington","no","1NK9",,"1NK9",,,
8554,"1NM0","small_airport","Me-Own Airport",33.21200180053711,-108.0260009765625,7554,"NA","US","US-NM","Silver City","no","1NM0",,"1NM0",,,
8555,"1NV1","small_airport","Fallon Southwest Airpark",39.41529846191406,-118.83699798583984,3950,"NA","US","US-NV","Fallon","no","1NV1",,"1NV1",,,
8556,"1NV2","heliport","Lake Las Vegas Heliport",36.12480163574219,-114.90899658203125,1380,"NA","US","US-NV","Henderson","no","1NV2",,"1NV2",,,
42769,"1NY0","heliport","Woodlawn Beach State Park Heliport",42.7881126404,-78.8494796753,590,"NA","US","US-NY","Hamburg","no","1NY0",,"1NY0",,,
8557,"1NY2","small_airport","Kidder Field",43.61669921875,-76.1626968383789,360,"NA","US","US-NY","Pulaski","no","1NY2",,"1NY2",,,
8558,"1NY3","small_airport","Richland Airport",43.56669998168945,-76.03299713134766,560,"NA","US","US-NY","Richland","no","1NY3",,"1NY3",,,
8559,"1NY4","small_airport","High Banks Farm Landing Area Airport",44.61750030517578,-73.91100311279297,1520,"NA","US","US-NY","Saranac","no","1NY4",,"1NY4",,,
8560,"1NY5","small_airport","Sherman Field",41.638999938964844,-73.7428970336914,625,"NA","US","US-NY","Poughkeepsie","no","1NY5",,"1NY5",,,
8561,"1NY6","heliport","Tgp-249 Heliport",42.75400161743164,-74.40070343017578,1300,"NA","US","US-NY","Carlisle","no","1NY6",,"1NY6",,,
8562,"1NY7","small_airport","Minard Farms Airport",41.70840072631836,-74.06179809570312,450,"NA","US","US-NY","Clinton Dale","no","1NY7",,"1NY7",,,
8563,"1NY8","small_airport","Killian Airfield",42.80009841918945,-76.58300018310547,1020,"NA","US","US-NY","Scipio","no","1NY8",,"1NY8",,,
8564,"1NY9","small_airport","Caughdenoy Airport",43.265899658203125,-76.18800354003906,400,"NA","US","US-NY","Caughdenoy","no","1NY9",,"1NY9",,,
8565,"1O0","seaplane_base","Lake Woahink Seaplane Base",43.90420150756836,-124.11499786376953,39,"NA","US","US-OR","Florence","no","1O0",,"1O0",,"http://en.wikipedia.org/wiki/Lake_Woahink_Seaplane_Base",
8566,"1O6","small_airport","Dunsmuir Muni-Mott Airport",41.2631988525,-122.272003174,3258,"NA","US","US-CA","Dunsmuir","no","1O6","MHS","1O6",,"http://en.wikipedia.org/wiki/Dunsmuir_Municipal-Mott_Airport",
8567,"1OA1","small_airport","Bashore Airport",40.0458984375,-84.33439636230469,940,"NA","US","US-OH","Pleasant Hill","no","1OA1",,"1OA1",,,
8568,"1OA2","small_airport","Mole Airport",41.26169967651367,-81.9906997680664,854,"NA","US","US-OH","Grafton","no","1OA2",,"1OA2",,,
8569,"1OA3","small_airport","Barnett Airpark",39.33340072631836,-83.85549926757812,1010,"NA","US","US-OH","Blanchester","no","1OA3",,"1OA3",,,
8570,"1OA4","small_airport","Kepes Flying Field",39.92359924316406,-83.66169738769531,1080,"NA","US","US-OH","Springfield","no","1OA4",,"1OA4",,,
8571,"1OA5","small_airport","Double J Airport",39.21950149536133,-83.95269775390625,972,"NA","US","US-OH","Fayetteville","no","1OA5",,"1OA5",,,
8572,"1OA6","small_airport","Frith Airport",39.33620071411133,-84.0457992553711,910,"NA","US","US-OH","Morrow","no","1OA6",,"1OA6",,,
8573,"1OA7","small_airport","Yoder Airport",40.84170150756836,-81.24150085449219,1149,"NA","US","US-OH","Louisville","no","1OA7",,"1OA7",,,
8574,"1OA8","small_airport","Erdy Farm Airport",40.34669876098633,-82.90440368652344,981,"NA","US","US-OH","Kilbourne","no","1OA8",,"1OA8",,,
8575,"1OH0","heliport","Clinton Memorial Hospital Heliport",39.44419860839844,-83.84020233154297,1022,"NA","US","US-OH","Wilmington","no","1OH0",,"1OH0",,,
8576,"1OH1","small_airport","S and S Field",40.30139923095703,-83.9760971069336,1057,"NA","US","US-OH","Quincy","no","1OH1",,"1OH1",,,
8577,"1OH2","small_airport","Dougherty Airport",41.24399948120117,-82.86630249023438,807,"NA","US","US-OH","Bellevue","no","1OH2",,"1OH2",,,
8578,"1OH3","small_airport","Mather Field",41.389198303222656,-82.76270294189453,640,"NA","US","US-OH","Castalia","no","1OH3",,"1OH3",,,
8579,"1OH4","small_airport","Fortman Airport",40.555301666259766,-84.3865966796875,885,"NA","US","US-OH","St Marys","no","1OH4",,"1OH4",,,
8580,"1OH5","heliport","Minit-Men Inc Heliport",39.99729919433594,-83.08519744873047,685,"NA","US","US-OH","San Marghareta","no","1OH5",,"1OH5",,,
8581,"1OH6","heliport","Odot Heliport",40.29759979248047,-84.16339874267578,1026,"NA","US","US-OH","Sidney","no","1OH6",,"1OH6",,,
8582,"1OH7","small_airport","Derry Landing Strip",39.99399948120117,-81.86370086669922,905,"NA","US","US-OH","Sonora","no","1OH7",,"1OH7",,,
8583,"1OH8","small_airport","Lisbon Airfield",39.86669921875,-83.63330078125,1160,"NA","US","US-OH","South Charleston","no","1OH8",,"1OH8",,,
8584,"1OH9","small_airport","Lewis Airport",38.93510055541992,-83.39939880371094,862,"NA","US","US-OH","Peebles","no","1OH9",,"1OH9",,,
8585,"1OI0","heliport","Manairco Heliport",40.8047981262207,-82.51129913330078,1265,"NA","US","US-OH","Mansfield","no","1OI0",,"1OI0",,,
8586,"1OI1","small_airport","Pauls Airport",41.42839813232422,-81.06400299072266,1191,"NA","US","US-OH","Middlefield","no","1OI1",,"1OI1",,,
8587,"1OI4","heliport","Som Jackson Heliport",41.44089889526367,-81.44319915771484,1050,"NA","US","US-OH","Moreland Hills","no","1OI4",,"1OI4",,,
8588,"1OI6","small_airport","Stone Airport",39.77009963989258,-84.4166030883789,978,"NA","US","US-OH","New Lebanon","no","1OI6",,"1OI6",,,
8589,"1OI7","small_airport","Knight Airport",41.15840148925781,-82.56659698486328,925,"NA","US","US-OH","Norwalk","no","1OI7",,"1OI7",,,
8590,"1OI9","small_airport","Mc Colloch's Airport",40.177299499499995,-84.29440307620001,990,"NA","US","US-OH","Piqua","no","1OI9",,"1OI9",,,
8591,"1OK0","small_airport","Neversweat Airport",35.894500732421875,-96.27940368652344,775,"NA","US","US-OK","Bristow","no","1OK0",,"1OK0",,,
8592,"1OK1","small_airport","Dave's Place Airport",35.82500076293945,-97.80590057373047,1160,"NA","US","US-OK","Kingfisher","no","1OK1",,"1OK1",,,
8593,"1OK2","small_airport","Wyatt Airport",35.09870147705078,-97.46980285644531,1163,"NA","US","US-OK","Goldsby","no","1OK2",,"1OK2",,,
8594,"1OK3","small_airport","Wolfe Field Airport",34.5760993958,-97.8141021729,1194,"NA","US","US-OK","Bray","no","1OK3",,"1OK3",,,
8595,"1OK4","heliport","Mc Curtain Memorial Hospital Heliport",33.8823013306,-94.8113021851,480,"NA","US","US-OK","Idabel","no","1OK4",,"1OK4",,,
8596,"1OK5","small_airport","Hohman Airport",34.9833984375,-99.22949981689453,1563,"NA","US","US-OK","Lone Wolf","no","1OK5",,"1OK5",,,
8597,"1OK6","small_airport","Stamper Ranch Airport",35.721900939941406,-97.20469665527344,1020,"NA","US","US-OK","Luther","no","1OK6",,"1OK6",,,
8598,"1OK7","small_airport","Grimes Airport",34.80009841918945,-97.4822006225586,1035,"NA","US","US-OK","Maysville","no","1OK7",,"1OK7",,,
8599,"1OK8","small_airport","5B Ranch Airport",35.729801177978516,-97.54139709472656,1085,"NA","US","US-OK","Edmond","no","1OK8",,"1OK8",,,
8600,"1OK9","small_airport","Hankins Airport",33.975101470947266,-97.08920288085938,843,"NA","US","US-OK","Marietta","no","1OK9",,"1OK9",,,
8601,"1OL2","small_airport","Steciak Strip",35.48899841308594,-97.19200134277344,1100,"NA","US","US-OK","Harrah","no","1OL2",,"1OL2",,,
8602,"1OR0","small_airport","Sunnyhill Airport",43.48320007324219,-124.2030029296875,320,"NA","US","US-OR","North Bend","no","1OR0",,"1OR0",,,
8603,"1OR1","heliport","Chehalem Mountain Heliport",45.35540008544922,-122.94599914550781,900,"NA","US","US-OR","Newberg","no","1OR1",,"1OR1",,,
8604,"1OR2","heliport","Menasha Pad Heliport",43.40869903564453,-124.21800231933594,14,"NA","US","US-OR","North Bend","no","1OR2",,"1OR2",,,
8605,"1OR3","small_airport","Sunset Air Strip",45.59149932861328,-123.01000213623047,207,"NA","US","US-OR","North Plains","no","1OR3",,"1OR3",,,
8606,"1OR4","small_airport","North Plains Gliderport",45.604000091552734,-123.0250015258789,210,"NA","US","US-OR","North Plains","no","1OR4",,"1OR4",,,
8607,"1OR5","small_airport","Reed Airport",45.48740005493164,-120.22599792480469,1550,"NA","US","US-OR","Olex","no","1OR5",,"1OR5",,,
8608,"1OR6","small_airport","Clackamas Heights Airport",45.37139892578125,-122.55400085449219,545,"NA","US","US-OR","Oregon City","no","1OR6",,"1OR6",,,
8609,"1OR7","small_airport","Skyhill Airport",45.287899017333984,-122.45600128173828,735,"NA","US","US-OR","Oregon City","no","1OR7",,"1OR7",,,
8610,"1OR8","heliport","Clackamas County Redsoils Heliport",45.334800720214844,-122.59700012207031,470,"NA","US","US-OR","Oregon City","no","1OR8",,"1OR8",,,
8611,"1OR9","heliport","Willamette Falls Community Hospital Heliport",45.357601165771484,-122.58599853515625,275,"NA","US","US-OR","Oregon City","no","1OR9",,"1OR9",,,
8612,"1P1","small_airport","Plymouth Municipal Airport",43.77920150756836,-71.75370025634766,505,"NA","US","US-NH","Plymouth","no","1P1",,"1P1",,"http://en.wikipedia.org/wiki/Plymouth_Municipal_Airport_(New_Hampshire)",
8613,"1PA0","small_airport","Hinaman Acres Airport",41.133399963378906,-77.19969940185547,800,"NA","US","US-PA","Jersey Shore","no","1PA0",,"1PA0",,,
8614,"1PA1","heliport","401 City Avenue Heliport",40.00960159301758,-75.21379852294922,234,"NA","US","US-PA","Philadelphia","no","1PA1",,"1PA1",,,
8615,"1PA2","heliport","St Christopher's Hospital For Children Heliport",40.006500244140625,-75.12570190429688,163,"NA","US","US-PA","Philadelphia","no","1PA2",,"1PA2",,,
8616,"1PA3","small_airport","Ridgeview Airport",40.45009994506836,-75.19960021972656,520,"NA","US","US-PA","Kellers Church","no","1PA3",,"1PA3",,,
8617,"1PA4","small_airport","Wagner Airport",40.5526008605957,-77.62000274658203,520,"NA","US","US-PA","Lewistown","no","1PA4",,"1PA4",,,
8618,"1PA5","small_airport","Beaver Creek Ultralightport",40.830244,-80.413678,928,"NA","US","US-PA","New Galilee","no","1PA5",,"1PA5",,,
8619,"1PA6","small_airport","Whittle Airport",39.827301025390625,-75.72350311279297,345,"NA","US","US-PA","Kennett Square","no","1PA6",,"1PA6",,,
8620,"1PA7","heliport","Philmont Heliport",40.124298095703125,-75.03410339355469,250,"NA","US","US-PA","Huntington Valley","no","1PA7",,"1PA7",,,
8621,"1PA8","heliport","Motola's Helicopter Service Inc. Heliport",40.81420135498047,-75.7655029296875,534,"NA","US","US-PA","Lehighton","no","1PA8",,"1PA8",,,
8622,"1PA9","small_airport","Schadels Airport",40.66680145263672,-76.68299865722656,700,"NA","US","US-PA","Klingerstown","no","1PA9",,"1PA9",,,
8623,"1PN0","small_airport","Bentley Airport",40.20140075683594,-75.71420288085938,690,"NA","US","US-PA","Pottstown","no","1PN0",,"1PN0",,,
8624,"1PN1","small_airport","Napodano Airport",41.33420181274414,-80.42060089111328,1060,"NA","US","US-PA","Transfer","no","1PN1",,"1PN1",,,
8625,"1PN2","heliport","Green Hills Corp Heliport",40.26390075683594,-75.92220306396484,440,"NA","US","US-PA","Reading","no","1PN2",,"1PN2",,,
8626,"1PR3","heliport","San Patricio Heliport",18.406099319458008,-66.10600280761719,157,"NA","PR","PR-U-A","Guaynabo","no","1PR3",,"1PR3",,,
8627,"1PS0","small_airport","Ickes Airport",40.191898345947266,-78.564697265625,1320,"NA","US","US-PA","Osterburg","no","1PS0",,"1PS0",,,
8628,"1PS1","heliport","Hermitage Central Fire Station Heliport",41.2401008605957,-80.46479797363281,1165,"NA","US","US-PA","Hermitage","no","1PS1",,"1PS1",,,
8629,"1PS3","heliport","P J Valves Heliport",40.36119842529297,-76.32469940185547,495,"NA","US","US-PA","Myerstown","no","1PS3",,"1PS3",,,
8630,"1PS4","small_airport","Sankey Airport",40.86090087890625,-78.25810241699219,1620,"NA","US","US-PA","Osceola Mills","no","1PS4",,"1PS4",,,
8631,"1PS5","heliport","Children's Hospital Heliport",39.94820022583008,-75.19429779052734,167,"NA","US","US-PA","Philadelphia","no","1PS5",,"1PS5",,,
8632,"1PS6","heliport","Frankford Hospital-Torresdale Division Heliport",40.06959915161133,-74.98210144042969,99,"NA","US","US-PA","Philadelphia","no","1PS6",,"1PS6",,,
8633,"1PS7","heliport","Hahnemann Heliport",39.95709991455078,-75.1626968383789,166,"NA","US","US-PA","Philadelphia","no","1PS7",,"1PS7",,,
8634,"1PS8","heliport","Punxsutawney Area Hospital Heliport",40.96120071411133,-79.00080108642578,1517,"NA","US","US-PA","Punxsutawney","no","1PS8",,"1PS8",,,
8635,"1PS9","small_airport","Wicker & Wings Aerodrome",40.40340042114258,-75.37049865722656,590,"NA","US","US-PA","Trumbauersville","no","1PS9",,"1PS9",,,
8636,"1Q1","small_airport","Eckert Field",36.162498474121094,-119.05000305175781,426,"NA","US","US-CA","Strathmore","no","1Q1",,"1Q1",,,
8637,"1Q5","small_airport","Gravelly Valley Airport",39.44990158081055,-122.95500183105469,1900,"NA","US","US-CA","Upper Lake","no","1Q5",,"1Q5",,,
8638,"1RL","small_airport","Point Roberts Airpark",48.979698181152344,-123.0790023803711,10,"NA","US","US-WA","Point Roberts","no","1RL",,"1RL",,"http://en.wikipedia.org/wiki/Point_Roberts_Airpark",
